node	Africa	Caribbean	Central America	Eastern Asia	Oceania	South America	South-eastern Asia	Southern Asia
EU482705	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482776	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482776.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482541_FJ432726	8.13989772803065e-09	1.3413982000616783e-08	8.191256947918834e-09	2.2959480295069848e-08	7.685258715760011e-09	2.638871477821837e-08	0.9999999044294964	8.791913060550985e-09
FJ410259	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482468.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482468	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210214	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FM210214.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.999519	2.4667660487338726e-08	4.065057877017611e-08	2.48233027130062e-08	6.95778600429111e-08	2.3289893693000334e-08	7.997002893595296e-08	0.9999997103771064	2.664356895603667e-08
EU482451	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ024461_FJ024461.1	1.4589772100304742e-12	2.404292374247528e-12	1.4681827226604138e-12	4.115206311413317e-12	1.3774887221088813e-12	4.7298546922566455e-12	0.9999999999828701	1.575842991705075e-12
EU482676	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU482656_EU482670.1	6.900499364652419e-10	1.1371540204241564e-09	6.944038519080249e-10	1.9463620365069365e-09	6.515084667792492e-10	2.2370712218413285e-09	0.9999999918981266	7.453237438044497e-10
EU482642_GU131899	2.4862718397956556e-15	4.097202056091203e-15	2.5019591354335527e-15	7.012804241680082e-15	2.3474057002877232e-15	8.060238670511799e-15	0.9999999999999707	2.68542512335325e-15
EU482464_EU482464.1	1.1786548842298773e-11	1.9423407922624823e-11	1.1860916847148498e-11	3.3245262401731496e-11	1.1128232840945423e-11	3.821078421512462e-11	0.999999999861614	1.2730665196023271e-11
EU482658_EU482658.1	7.405413841699526e-12	1.2203603939346912e-11	7.452138787216852e-12	2.088778739686612e-11	6.991798075637544e-12	2.4007593241660854e-11	0.999999999913053	7.998596155504172e-12
EU482541	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ432726	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ410215_FJ410215.1	1.8889524006536832e-10	3.112861407967675e-10	1.9008708700184031e-10	5.327998811555809e-10	1.7834484395041345e-10	6.123790223902581e-10	0.9999999977821817	2.0402596982117418e-10
FJ410224	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ024461	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ024461.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
